t_UTC+2,Te,RHe,Rdif,Rglob,ws,wd,precip
2011-11-05 02:00:00,7.30,90.00,0.00,0.00,3.50,123.00,0.00
2011-11-05 03:00:00,7.10,91.00,0.00,0.00,4.50,137.00,0.00
2011-11-05 04:00:00,7.30,91.00,0.00,0.00,3.90,132.00,0.00
2011-11-05 05:00:00,7.30,90.00,0.00,0.00,4.90,128.00,0.00
2011-11-05 06:00:00,7.50,90.00,0.00,0.00,4.70,134.00,0.00
2011-11-05 07:00:00,7.70,89.00,0.00,0.00,5.30,138.00,0.00
2011-11-05 08:00:00,7.80,88.00,0.00,1.00,3.70,143.00,0.00
2011-11-05 09:00:00,7.80,88.00,28.00,29.00,4.20,144.00,0.00
2011-11-05 10:00:00,7.80,88.00,37.00,38.00,5.70,150.00,0.00
2011-11-05 11:00:00,7.90,87.00,55.00,57.00,6.60,154.00,0.00
2011-11-05 12:00:00,8.20,86.00,69.00,71.00,4.70,150.00,0.00
2011-11-05 13:00:00,8.30,85.00,67.00,70.00,5.10,150.00,0.00
2011-11-05 14:00:00,8.40,85.00,65.00,68.00,5.20,143.00,0.00
2011-11-05 15:00:00,8.40,82.00,26.00,28.00,5.00,145.00,0.00
2011-11-05 16:00:00,8.10,83.00,2.00,3.00,5.00,148.00,0.00
2011-11-05 17:00:00,8.00,84.00,0.00,0.00,4.40,141.00,0.00
2011-11-05 18:00:00,7.90,85.00,0.00,0.00,4.60,150.00,0.00
2011-11-05 19:00:00,7.90,84.00,0.00,0.00,4.40,147.00,0.00
2011-11-05 20:00:00,7.90,85.00,0.00,0.00,4.70,153.00,0.00
2011-11-05 21:00:00,8.00,84.00,2.00,3.00,5.40,160.00,0.00
2011-11-05 22:00:00,8.00,84.00,0.00,0.00,6.00,162.00,0.00
2011-11-05 23:00:00,8.00,83.00,0.00,0.00,3.80,165.00,0.00
2011-11-06 00:00:00,7.70,84.00,0.00,0.00,4.50,163.00,0.00
2011-11-06 01:00:00,7.40,84.00,0.00,0.00,3.10,161.00,0.00
2011-11-06 02:00:00,7.40,86.00,0.00,0.00,3.90,151.00,0.00
2011-11-06 03:00:00,7.00,87.00,0.00,0.00,4.30,158.00,0.00
2011-11-06 04:00:00,6.90,86.00,0.00,0.00,3.30,161.00,0.00
2011-11-06 05:00:00,6.70,87.00,0.00,0.00,4.60,157.00,0.00
2011-11-06 06:00:00,6.60,86.00,0.00,0.00,5.10,169.00,0.00
2011-11-06 07:00:00,6.30,87.00,0.00,0.00,4.20,183.00,0.00
2011-11-06 08:00:00,6.00,87.00,0.00,0.00,6.10,175.00,0.00
2011-11-06 09:00:00,5.80,87.00,11.00,12.00,4.10,185.00,0.00
2011-11-06 10:00:00,5.70,87.00,25.00,26.00,3.40,165.00,0.00
2011-11-06 11:00:00,6.00,88.00,34.00,35.00,4.20,163.00,0.00
2011-11-06 12:00:00,6.00,88.00,31.00,32.00,4.40,168.00,0.00
2011-11-06 13:00:00,6.40,86.00,31.00,31.00,4.80,167.00,0.00
2011-11-06 14:00:00,6.10,86.00,25.00,26.00,4.20,171.00,0.00
2011-11-06 15:00:00,6.00,85.00,11.00,11.00,4.80,176.00,0.00
2011-11-06 16:00:00,5.70,87.00,1.00,2.00,4.30,194.00,0.00
2011-11-06 17:00:00,5.50,88.00,0.00,0.00,4.60,175.00,0.00
2011-11-06 18:00:00,5.50,88.00,0.00,0.00,4.40,172.00,0.00
2011-11-06 19:00:00,5.60,89.00,0.00,0.00,4.10,194.00,0.00
2011-11-06 20:00:00,5.90,89.00,0.00,0.00,2.70,180.00,0.00
2011-11-06 21:00:00,6.20,88.00,2.00,3.00,4.10,200.00,0.00
2011-11-06 22:00:00,6.30,87.00,0.00,0.00,4.10,189.00,0.00
2011-11-06 23:00:00,6.40,87.00,0.00,0.00,2.90,194.00,0.00
2011-11-07 00:00:00,6.40,87.00,0.00,0.00,3.40,183.00,0.00
2011-11-07 01:00:00,5.80,93.00,0.00,0.00,1.50,160.00,1.50
2011-11-07 02:00:00,5.90,93.00,0.00,0.00,2.10,154.00,0.10
2011-11-07 03:00:00,5.80,94.00,0.00,0.00,2.20,155.00,0.00
2011-11-07 04:00:00,5.70,96.00,0.00,0.00,2.30,159.00,0.20
2011-11-07 05:00:00,5.90,98.00,0.00,0.00,2.00,185.00,0.00
2011-11-07 06:00:00,6.10,98.00,0.00,0.00,2.00,205.00,0.00
2011-11-07 07:00:00,6.30,98.00,0.00,0.00,1.80,189.00,0.00
2011-11-07 08:00:00,6.50,98.00,0.00,0.00,1.50,255.00,0.00
2011-11-07 09:00:00,6.60,98.00,5.00,6.00,1.60,205.00,0.00
2011-11-07 10:00:00,6.90,98.00,19.00,20.00,1.50,223.00,0.00
2011-11-07 11:00:00,7.00,98.00,15.00,16.00,2.20,225.00,0.00
2011-11-07 12:00:00,7.30,97.00,20.00,21.00,3.10,219.00,0.00
2011-11-07 13:00:00,7.50,96.00,12.00,13.00,3.30,236.00,0.00
2011-11-07 14:00:00,7.60,96.00,15.00,16.00,3.10,229.00,0.00
2011-11-07 15:00:00,7.40,97.00,9.00,10.00,2.10,238.00,0.00
2011-11-07 16:00:00,7.30,97.00,0.00,1.00,2.40,240.00,0.00
2011-11-07 17:00:00,7.40,96.00,0.00,0.00,2.20,264.00,0.00
2011-11-07 18:00:00,7.20,94.00,0.00,0.00,2.60,251.00,0.00
2011-11-07 19:00:00,6.90,92.00,0.00,0.00,4.60,263.00,0.00
2011-11-07 20:00:00,6.40,94.00,0.00,0.00,4.30,273.00,0.00
2011-11-07 21:00:00,6.30,94.00,0.00,0.00,4.20,270.00,0.00
2011-11-07 22:00:00,5.70,94.00,0.00,0.00,4.70,254.00,0.00
2011-11-07 23:00:00,5.50,95.00,0.00,0.00,4.30,251.00,0.00
2011-11-08 00:00:00,5.30,94.00,0.00,0.00,4.10,259.00,0.00
2011-11-08 01:00:00,5.50,94.00,0.00,0.00,4.10,268.00,0.00
2011-11-08 02:00:00,5.50,94.00,0.00,0.00,5.50,279.00,0.00
2011-11-08 03:00:00,5.60,94.00,0.00,0.00,5.80,285.00,0.00
2011-11-08 04:00:00,5.80,95.00,0.00,0.00,5.30,273.00,0.00
2011-11-08 05:00:00,6.30,94.00,0.00,0.00,4.90,286.00,0.00
2011-11-08 06:00:00,6.50,93.00,0.00,0.00,5.80,277.00,0.00
2011-11-08 07:00:00,6.60,93.00,0.00,0.00,4.70,283.00,0.00
2011-11-08 08:00:00,6.70,93.00,0.00,0.00,5.00,287.00,0.00
2011-11-08 09:00:00,6.60,93.00,17.00,18.00,6.20,289.00,0.00
2011-11-08 10:00:00,7.40,91.00,59.00,63.00,4.60,299.00,0.00
2011-11-08 11:00:00,8.10,90.00,83.00,90.00,5.40,303.00,0.00
2011-11-08 12:00:00,8.70,89.00,86.00,148.00,5.40,295.00,0.00
2011-11-08 13:00:00,8.70,89.00,105.00,122.00,5.00,308.00,0.00
2011-11-08 14:00:00,8.80,90.00,61.00,65.00,4.50,293.00,0.00
2011-11-08 15:00:00,8.60,91.00,35.00,40.00,3.40,317.00,0.00
2011-11-08 16:00:00,7.60,93.00,2.00,3.00,3.00,305.00,0.00
2011-11-08 17:00:00,7.80,95.00,0.00,0.00,3.40,299.00,0.00
2011-11-08 18:00:00,7.20,95.00,0.00,0.00,2.80,334.00,0.00
2011-11-08 19:00:00,6.60,96.00,0.00,0.00,2.10,348.00,0.00
2011-11-08 20:00:00,6.30,95.00,0.00,0.00,2.50,351.00,0.00
2011-11-08 21:00:00,5.70,96.00,0.00,0.00,3.00,11.00,0.00
2011-11-08 22:00:00,4.10,97.00,0.00,0.00,1.90,21.00,0.00
2011-11-08 23:00:00,3.60,98.00,0.00,0.00,1.00,313.00,0.00
2011-11-09 00:00:00,2.00,98.00,0.00,0.00,1.30,310.00,0.00
2011-11-09 01:00:00,3.10,98.00,0.00,0.00,3.00,287.00,0.00
2011-11-09 02:00:00,1.70,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-09 03:00:00,3.00,98.00,0.00,0.00,2.40,295.00,0.00
2011-11-09 04:00:00,3.90,98.00,0.00,0.00,1.90,293.00,0.00
2011-11-09 05:00:00,3.80,98.00,0.00,0.00,2.00,297.00,0.00
2011-11-09 06:00:00,3.40,98.00,0.00,0.00,1.10,336.00,0.00
2011-11-09 07:00:00,2.40,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-09 08:00:00,2.20,99.00,0.00,1.00,0.00,0.00,0.00
2011-11-09 09:00:00,1.00,99.00,27.00,30.00,0.60,326.00,0.00
2011-11-09 10:00:00,1.00,98.00,60.00,81.00,0.70,285.00,0.00
2011-11-09 11:00:00,1.40,98.00,90.00,112.00,0.00,0.00,0.00
2011-11-09 12:00:00,1.40,99.00,79.00,107.00,0.00,0.00,0.00
2011-11-09 13:00:00,1.80,99.00,94.00,106.00,1.60,288.00,0.00
2011-11-09 14:00:00,1.50,99.00,62.00,67.00,1.10,342.00,0.00
2011-11-09 15:00:00,1.60,99.00,28.00,29.00,1.60,331.00,0.00
2011-11-09 16:00:00,1.20,99.00,4.00,4.00,1.00,331.00,0.00
2011-11-09 17:00:00,0.50,99.00,0.00,0.00,0.60,34.00,0.00
2011-11-09 18:00:00,0.00,99.00,0.00,0.00,0.00,0.00,0.00
2011-11-09 19:00:00,-0.20,99.00,0.00,0.00,0.00,0.00,0.00
2011-11-09 20:00:00,-0.50,99.00,0.00,0.00,0.00,0.00,0.00
2011-11-09 21:00:00,-0.90,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-09 22:00:00,-1.10,99.00,0.00,0.00,0.00,0.00,0.00
2011-11-09 23:00:00,-1.70,99.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 00:00:00,-1.60,99.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 01:00:00,-1.30,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 02:00:00,-1.60,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 03:00:00,-1.80,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 04:00:00,-2.30,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 05:00:00,-2.30,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 06:00:00,-2.30,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 07:00:00,-2.30,98.00,0.00,0.00,0.00,0.00,0.00
2011-11-10 08:00:00,-2.10,98.00,0.00,1.00,0.00,0.00,0.00
2011-11-10 09:00:00,-1.80,98.00,8.00,10.00,0.00,0.00,0.00
2011-11-10 10:00:00,-0.80,98.00,29.00,30.00,0.00,0.00,0.00
2011-11-10 11:00:00,-0.10,98.00,51.00,53.00,0.00,0.00,0.00
2011-11-10 12:00:00,0.80,98.00,34.00,35.00,0.00,0.00,0.00
2011-11-10 13:00:00,2.20,98.00,27.00,29.00,0.00,0.00,0.00
2011-11-10 14:00:00,2.80,99.00,17.00,18.00,2.70,266.00,0.00
2011-11-10 15:00:00,3.30,99.00,6.00,7.00,1.90,251.00,0.00
2011-11-10 16:00:00,3.20,99.00,0.00,2.00,4.80,281.00,0.00
2011-11-10 17:00:00,3.50,99.00,0.00,0.00,1.60,261.00,0.00
2011-11-10 18:00:00,4.00,99.00,0.00,0.00,3.00,257.00,0.00
2011-11-10 19:00:00,3.90,99.00,0.00,0.00,2.80,228.00,0.00
2011-11-10 20:00:00,4.20,99.00,0.00,0.00,3.00,233.00,0.00
2011-11-10 21:00:00,4.50,99.00,0.00,0.00,2.90,242.00,0.00
2011-11-10 22:00:00,4.70,98.00,0.00,0.00,2.40,252.00,0.00
2011-11-10 23:00:00,4.90,98.00,0.00,0.00,3.50,245.00,0.00
2011-11-11 00:00:00,5.00,97.00,0.00,0.00,2.80,256.00,0.00
2011-11-11 01:00:00,5.00,96.00,0.00,0.00,4.20,271.00,0.00
2011-11-11 02:00:00,5.00,97.00,0.00,0.00,4.10,273.00,0.00
2011-11-11 03:00:00,4.90,97.00,0.00,0.00,4.00,267.00,0.00
2011-11-11 04:00:00,5.00,98.00,0.00,0.00,4.20,277.00,0.00
2011-11-11 05:00:00,5.00,98.00,0.00,0.00,3.50,276.00,0.00
2011-11-11 06:00:00,5.00,98.00,0.00,0.00,3.40,280.00,0.00
2011-11-11 07:00:00,5.20,98.00,0.00,0.00,2.30,298.00,0.00
2011-11-11 08:00:00,5.40,98.00,0.00,0.00,1.70,298.00,0.00
2011-11-11 09:00:00,5.50,98.00,4.00,5.00,1.70,288.00,0.20
2011-11-11 10:00:00,5.70,98.00,23.00,25.00,2.10,324.00,0.00
2011-11-11 11:00:00,5.80,96.00,28.00,29.00,1.90,338.00,0.00
2011-11-11 12:00:00,5.80,95.00,39.00,40.00,1.90,335.00,0.00
2011-11-11 13:00:00,5.80,95.00,24.00,25.00,2.50,340.00,0.00
2011-11-11 14:00:00,5.70,96.00,34.00,34.00,1.30,347.00,0.00
2011-11-11 15:00:00,5.40,95.00,10.00,12.00,1.70,27.00,0.00
2011-11-11 16:00:00,5.20,95.00,0.00,2.00,0.90,4.00,0.00
2011-11-11 17:00:00,4.80,95.00,0.00,0.00,1.70,18.00,0.00
2011-11-11 18:00:00,4.60,95.00,0.00,0.00,1.80,55.00,0.00
2011-11-11 19:00:00,4.30,95.00,0.00,0.00,1.10,57.00,0.00
2011-11-11 20:00:00,4.00,95.00,0.00,0.00,1.80,50.00,0.00
2011-11-11 21:00:00,3.80,94.00,0.00,0.00,1.80,50.00,0.00
2011-11-11 22:00:00,3.80,96.00,0.00,0.00,1.80,95.00,0.00
2011-11-11 23:00:00,3.50,96.00,0.00,0.00,2.10,106.00,0.00
2011-11-12 00:00:00,3.30,96.00,0.00,0.00,2.20,103.00,0.00
2011-11-12 01:00:00,3.00,96.00,0.00,0.00,1.10,84.00,0.00
2011-11-12 02:00:00,2.90,97.00,0.00,0.00,0.00,0.00,0.00
2011-11-12 03:00:00,2.60,94.00,0.00,0.00,0.60,138.00,0.00
2011-11-12 04:00:00,2.50,96.00,0.00,0.00,0.00,0.00,0.00
2011-11-12 05:00:00,2.40,96.00,0.00,0.00,0.60,58.00,0.00
2011-11-12 06:00:00,2.30,97.00,0.00,0.00,0.70,40.00,0.40
2011-11-12 07:00:00,2.20,97.00,0.00,0.00,1.10,39.00,0.00
2011-11-12 08:00:00,2.00,98.00,0.00,0.00,0.80,78.00,0.00
2011-11-12 09:00:00,1.90,98.00,4.00,6.00,1.30,107.00,0.00
2011-11-12 10:00:00,1.90,96.00,19.00,21.00,1.00,125.00,0.00
2011-11-12 11:00:00,2.10,96.00,23.00,24.00,0.90,136.00,0.00
2011-11-12 12:00:00,1.80,95.00,24.00,26.00,1.20,175.00,0.00
2011-11-12 13:00:00,2.10,94.00,27.00,28.00,2.00,198.00,0.00
2011-11-12 14:00:00,2.00,93.00,24.00,24.00,1.60,161.00,0.00
2011-11-12 15:00:00,2.00,94.00,7.00,8.00,1.60,159.00,0.00
2011-11-12 16:00:00,1.80,96.00,0.00,0.00,1.80,210.00,0.00
2011-11-12 17:00:00,1.70,96.00,0.00,0.00,1.10,186.00,0.00
2011-11-12 18:00:00,1.60,96.00,0.00,0.00,2.20,209.00,0.00
2011-11-12 19:00:00,1.60,97.00,0.00,0.00,2.20,217.00,0.00
2011-11-12 20:00:00,1.30,96.00,0.00,0.00,2.80,191.00,0.00
2011-11-12 21:00:00,1.50,97.00,0.00,0.00,1.20,172.00,0.00
2011-11-12 22:00:00,1.70,98.00,0.00,0.00,1.10,181.00,0.00
2011-11-12 23:00:00,2.10,98.00,0.00,0.00,2.50,179.00,0.00
2011-11-13 00:00:00,2.70,98.00,0.00,0.00,1.50,170.00,0.00
2011-11-13 01:00:00,2.70,98.00,0.00,0.00,2.30,179.00,0.00
2011-11-13 02:00:00,3.30,98.00,0.00,0.00,3.20,195.00,0.00
2011-11-13 03:00:00,3.90,98.00,0.00,0.00,4.00,200.00,0.00
2011-11-13 04:00:00,4.60,97.00,0.00,0.00,4.70,222.00,0.00
2011-11-13 05:00:00,4.50,95.00,0.00,0.00,5.00,218.00,0.00
2011-11-13 06:00:00,4.50,93.00,0.00,0.00,5.30,221.00,0.00
2011-11-13 07:00:00,4.60,92.00,0.00,0.00,5.00,210.00,0.00
2011-11-13 08:00:00,4.80,92.00,0.00,0.00,4.80,214.00,0.00
2011-11-13 09:00:00,4.90,92.00,16.00,17.00,3.60,191.00,0.00
2011-11-13 10:00:00,5.30,91.00,22.00,23.00,5.00,214.00,0.00
2011-11-13 11:00:00,5.50,87.00,39.00,40.00,5.40,229.00,0.00
2011-11-13 12:00:00,5.70,86.00,56.00,57.00,5.10,223.00,0.00
2011-11-13 13:00:00,5.70,85.00,20.00,21.00,5.40,225.00,0.00
2011-11-13 14:00:00,5.10,83.00,36.00,37.00,8.10,235.00,0.00
2011-11-13 15:00:00,3.60,85.00,3.00,4.00,6.60,249.00,0.00
2011-11-13 16:00:00,3.10,85.00,0.00,0.00,4.30,240.00,0.80
2011-11-13 17:00:00,2.80,88.00,0.00,0.00,2.90,244.00,0.30
2011-11-13 18:00:00,2.80,90.00,0.00,0.00,3.10,259.00,0.00
2011-11-13 19:00:00,2.70,90.00,0.00,0.00,3.30,257.00,0.00
2011-11-13 20:00:00,2.70,89.00,0.00,0.00,3.70,243.00,0.00
2011-11-13 21:00:00,2.70,87.00,0.00,0.00,4.20,262.00,0.00
2011-11-13 22:00:00,2.30,88.00,0.00,0.00,3.30,263.00,0.00
2011-11-13 23:00:00,2.30,89.00,0.00,0.00,3.90,273.00,0.00
2011-11-14 00:00:00,2.60,92.00,0.00,0.00,4.70,277.00,0.00
2011-11-14 01:00:00,3.50,93.00,0.00,0.00,4.40,276.00,0.00
2011-11-14 02:00:00,4.20,92.00,0.00,0.00,6.20,279.00,0.00
2011-11-14 03:00:00,4.60,91.00,0.00,0.00,5.40,282.00,0.00
2011-11-14 04:00:00,3.80,92.00,0.00,0.00,4.60,278.00,0.00
2011-11-14 05:00:00,3.30,93.00,0.00,0.00,5.30,281.00,0.00
2011-11-14 06:00:00,3.60,92.00,0.00,0.00,3.30,274.00,0.00
2011-11-14 07:00:00,3.90,91.00,0.00,0.00,4.20,278.00,0.00
2011-11-14 08:00:00,4.50,91.00,0.00,0.00,5.30,283.00,0.00
2011-11-14 09:00:00,5.20,90.00,19.00,15.00,5.00,287.00,0.00
2011-11-14 10:00:00,6.10,87.00,73.00,82.00,5.40,295.00,0.00
2011-11-14 11:00:00,6.50,86.00,68.00,77.00,5.20,294.00,0.00
2011-11-14 12:00:00,6.70,86.00,78.00,81.00,5.30,306.00,0.00
2011-11-14 13:00:00,7.00,84.00,62.00,64.00,4.90,317.00,0.00
2011-11-14 14:00:00,6.70,82.00,44.00,46.00,4.80,311.00,0.00
2011-11-14 15:00:00,6.40,83.00,25.00,26.00,4.70,304.00,0.00
2011-11-14 16:00:00,6.10,84.00,0.00,0.00,3.90,292.00,0.00
2011-11-14 17:00:00,4.90,90.00,0.00,0.00,4.60,339.00,0.00
2011-11-14 18:00:00,4.60,87.00,0.00,0.00,3.40,319.00,0.00
2011-11-14 19:00:00,3.70,88.00,0.00,0.00,2.50,319.00,0.00
2011-11-14 20:00:00,3.50,86.00,0.00,0.00,2.10,297.00,0.00
2011-11-14 21:00:00,2.90,80.00,0.00,0.00,2.80,309.00,0.00
2011-11-14 22:00:00,2.30,79.00,0.00,0.00,4.10,307.00,0.00
2011-11-14 23:00:00,2.10,79.00,0.00,0.00,3.60,317.00,0.00
2011-11-15 00:00:00,2.30,79.00,0.00,0.00,3.50,350.00,0.00
2011-11-15 01:00:00,1.70,81.00,0.00,0.00,3.10,313.00,0.00
2011-11-15 02:00:00,1.40,84.00,0.00,0.00,3.80,310.00,0.00
2011-11-15 03:00:00,1.20,83.00,0.00,0.00,3.40,314.00,0.00
2011-11-15 04:00:00,0.80,79.00,0.00,0.00,3.20,336.00,0.00
2011-11-15 05:00:00,0.50,72.00,0.00,0.00,2.30,354.00,0.00
2011-11-15 06:00:00,0.40,70.00,0.00,0.00,2.90,333.00,0.00
2011-11-15 07:00:00,0.30,73.00,0.00,0.00,2.70,317.00,0.00
2011-11-15 08:00:00,0.30,78.00,0.00,0.00,2.80,322.00,0.00
2011-11-15 09:00:00,0.00,81.00,22.00,17.00,2.80,320.00,0.00
2011-11-15 10:00:00,0.70,79.00,75.00,86.00,1.80,290.00,0.00
2011-11-15 11:00:00,1.30,76.00,120.00,129.00,1.90,308.00,0.00
2011-11-15 12:00:00,1.30,77.00,139.00,150.00,2.20,299.00,0.00
2011-11-15 13:00:00,1.40,78.00,141.00,160.00,2.80,300.00,0.00
2011-11-15 14:00:00,1.70,69.00,64.00,77.00,3.80,290.00,0.00
2011-11-15 15:00:00,1.30,73.00,26.00,45.00,1.80,289.00,0.00
2011-11-15 16:00:00,0.60,77.00,0.00,2.00,3.50,277.00,0.00
2011-11-15 17:00:00,0.10,82.00,0.00,0.00,2.40,277.00,0.00
2011-11-15 18:00:00,-0.30,86.00,0.00,0.00,2.20,268.00,0.00
2011-11-15 19:00:00,-1.10,90.00,0.00,0.00,2.90,294.00,0.00
2011-11-15 20:00:00,0.00,89.00,0.00,0.00,3.30,296.00,0.00
2011-11-15 21:00:00,-1.60,94.00,0.00,0.00,2.30,264.00,0.00
2011-11-15 22:00:00,-1.60,96.00,0.00,0.00,2.20,270.00,0.00
2011-11-15 23:00:00,-2.00,96.00,0.00,0.00,1.90,279.00,0.00
2011-11-16 00:00:00,-2.30,96.00,0.00,0.00,1.20,253.00,0.00
2011-11-16 01:00:00,-1.40,96.00,0.00,0.00,1.80,243.00,0.00
2011-11-16 02:00:00,-0.60,95.00,0.00,0.00,3.00,262.00,0.00
2011-11-16 03:00:00,-0.60,95.00,0.00,0.00,2.00,264.00,0.00
2011-11-16 04:00:00,-0.20,96.00,0.00,0.00,1.40,263.00,0.00
2011-11-16 05:00:00,0.70,96.00,0.00,0.00,1.60,257.00,0.00
2011-11-16 06:00:00,0.90,96.00,0.00,0.00,3.60,261.00,0.00
2011-11-16 07:00:00,2.20,95.00,0.00,0.00,2.40,260.00,0.00
2011-11-16 08:00:00,2.80,94.00,0.00,0.00,5.10,273.00,0.00
2011-11-16 09:00:00,2.80,94.00,9.00,10.00,4.10,260.00,0.00
2011-11-16 10:00:00,3.30,94.00,26.00,27.00,4.10,265.00,0.00
2011-11-16 11:00:00,3.80,93.00,75.00,82.00,3.80,268.00,0.00
2011-11-16 12:00:00,3.90,92.00,54.00,56.00,4.60,266.00,0.00
2011-11-16 13:00:00,4.00,90.00,80.00,101.00,5.20,267.00,0.00
2011-11-16 14:00:00,4.20,89.00,53.00,67.00,5.80,272.00,0.00
2011-11-16 15:00:00,4.10,90.00,32.00,42.00,4.90,273.00,0.00
2011-11-16 16:00:00,3.70,92.00,0.00,2.00,3.90,263.00,0.00
2011-11-16 17:00:00,3.70,92.00,0.00,0.00,4.50,266.00,0.00
2011-11-16 18:00:00,3.70,91.00,0.00,0.00,6.50,277.00,0.00
2011-11-16 19:00:00,3.10,92.00,0.00,0.00,6.20,272.00,0.00
2011-11-16 20:00:00,3.00,93.00,0.00,0.00,4.40,275.00,0.00
2011-11-16 21:00:00,3.10,93.00,0.00,0.00,4.50,280.00,0.00
2011-11-16 22:00:00,3.70,93.00,0.00,0.00,6.30,282.00,0.00
2011-11-16 23:00:00,4.40,93.00,0.00,0.00,5.80,283.00,0.00
2011-11-17 00:00:00,4.60,93.00,0.00,0.00,6.10,284.00,0.00
2011-11-17 01:00:00,5.00,92.00,0.00,0.00,5.60,297.00,0.00
2011-11-17 02:00:00,5.20,92.00,0.00,0.00,6.10,294.00,0.00
2011-11-17 03:00:00,5.40,92.00,0.00,0.00,5.20,289.00,0.00
2011-11-17 04:00:00,5.30,92.00,0.00,0.00,5.10,288.00,0.00
2011-11-17 05:00:00,5.30,92.00,0.00,0.00,5.00,285.00,0.00
2011-11-17 06:00:00,5.30,92.00,0.00,0.00,5.00,280.00,0.00
2011-11-17 07:00:00,5.20,92.00,0.00,0.00,5.30,285.00,0.00
2011-11-17 08:00:00,5.00,93.00,0.00,0.00,5.00,280.00,0.00
2011-11-17 09:00:00,4.60,95.00,2.00,3.00,3.80,280.00,0.00
2011-11-17 10:00:00,4.40,95.00,15.00,16.00,5.60,280.00,0.00
2011-11-17 11:00:00,4.50,95.00,24.00,25.00,4.20,280.00,0.00
2011-11-17 12:00:00,4.70,94.00,30.00,32.00,3.00,278.00,0.00
2011-11-17 13:00:00,4.70,94.00,20.00,21.00,3.70,281.00,0.00
2011-11-17 14:00:00,4.70,93.00,20.00,22.00,2.90,303.00,0.00
2011-11-17 15:00:00,4.70,93.00,4.00,5.00,2.50,296.00,0.00
2011-11-17 16:00:00,4.60,92.00,0.00,0.00,2.00,294.00,0.00
2011-11-17 17:00:00,4.70,91.00,0.00,0.00,2.00,288.00,0.00
2011-11-17 18:00:00,4.70,91.00,0.00,0.00,2.20,290.00,0.00
2011-11-17 19:00:00,4.80,91.00,0.00,0.00,1.10,302.00,0.00
2011-11-17 20:00:00,4.50,92.00,0.00,0.00,1.20,305.00,0.00
2011-11-17 21:00:00,4.20,93.00,0.00,0.00,1.10,317.00,0.00
2011-11-17 22:00:00,4.20,94.00,0.00,0.00,0.00,0.00,0.00
2011-11-17 23:00:00,3.90,94.00,0.00,0.00,1.20,66.00,0.00
2011-11-18 00:00:00,3.80,95.00,0.00,0.00,0.60,90.00,0.00
2011-11-18 01:00:00,3.80,95.00,0.00,0.00,0.00,0.00,0.00
2011-11-18 02:00:00,3.60,97.00,0.00,0.00,1.10,169.00,0.00
2011-11-18 03:00:00,3.60,97.00,0.00,0.00,0.90,197.00,0.00
2011-11-18 04:00:00,3.80,98.00,0.00,0.00,1.90,244.00,0.00
2011-11-18 05:00:00,4.00,98.00,0.00,0.00,2.40,243.00,0.00
2011-11-18 06:00:00,3.70,98.00,0.00,0.00,1.80,226.00,0.00
2011-11-18 07:00:00,3.80,98.00,0.00,0.00,2.60,232.00,0.00
2011-11-18 08:00:00,3.80,98.00,0.00,0.00,1.80,235.00,0.00
2011-11-18 09:00:00,3.90,98.00,3.00,4.00,2.30,241.00,0.00
2011-11-18 10:00:00,4.10,98.00,11.00,11.00,2.00,244.00,0.00
2011-11-18 11:00:00,4.30,97.00,17.00,18.00,2.00,239.00,0.00
2011-11-18 12:00:00,4.40,96.00,15.00,17.00,2.90,243.00,0.00
2011-11-18 13:00:00,4.50,94.00,27.00,28.00,3.00,244.00,0.00
2011-11-18 14:00:00,4.40,93.00,11.00,13.00,3.60,244.00,0.00
2011-11-18 15:00:00,4.10,93.00,5.00,6.00,3.90,256.00,0.00
2011-11-18 16:00:00,3.80,93.00,0.00,0.00,3.70,243.00,0.00
2011-11-18 17:00:00,3.70,94.00,0.00,0.00,3.10,242.00,0.00
2011-11-18 18:00:00,3.60,93.00,0.00,0.00,2.00,225.00,0.00
2011-11-18 19:00:00,3.50,93.00,0.00,0.00,2.80,229.00,0.00
2011-11-18 20:00:00,3.30,93.00,0.00,0.00,3.10,229.00,0.00
2011-11-18 21:00:00,3.20,93.00,0.00,0.00,5.60,229.00,0.00
2011-11-18 22:00:00,3.30,92.00,0.00,0.00,3.70,227.00,0.00
2011-11-18 23:00:00,3.10,91.00,0.00,0.00,4.70,235.00,0.00
2011-11-19 00:00:00,2.00,94.00,0.00,0.00,3.20,245.00,0.00
2011-11-19 01:00:00,2.00,94.00,0.00,0.00,1.90,233.00,0.00
2011-11-19 02:00:00,1.50,96.00,0.00,0.00,0.80,227.00,0.30
2011-11-19 03:00:00,0.20,97.00,0.00,0.00,0.00,0.00,1.80
2011-11-19 04:00:00,0.00,97.00,0.00,0.00,0.90,296.00,1.40
